,open,high,low,close,average,turn,volume,amount,tnum
2009-5-11,,,,,,,,,
2009-5-12,,,,,,,,,
2009-5-13,,,,,,,,,
2009-5-14,,,,,,,,,
2009-5-15,,,,,,,,,
2009-5-18,,,,,,,,,
2009-5-19,,,,,,,,,
2009-5-20,,,,,,,,,
2009-5-21,,,,,,,,,
2009-5-22,,,,,,,,,
2009-5-25,,,,,,,,,
2009-5-26,,,,,,,,,
2009-5-27,,,,,,,,,
2009-6-1,,,,,,,,,
2009-6-2,,,,,,,,,
2009-6-3,,,,,,,,,
2009-6-4,,,,,,,,,
2009-6-5,,,,,,,,,
2009-6-8,,,,,,,,,
2009-6-9,,,,,,,,,
2009-6-10,,,,,,,,,
2009-6-11,,,,,,,,,
2009-6-12,,,,,,,,,
2009-6-15,,,,,,,,,
2009-6-16,,,,,,,,,
2009-6-17,,,,,,,,,
2009-6-18,,,,,,,,,
2009-6-19,,,,,,,,,
2009-6-22,,,,,,,,,
2009-6-23,,,,,,,,,
2009-6-24,,,,,,,,,
2009-6-25,,,,,,,,,
2009-6-26,,,,,,,,,
2009-6-29,,,,,,,,,
2009-6-30,,,,,,,,,
2009-7-1,,,,,,,,,
2009-7-2,,,,,,,,,
2009-7-3,,,,,,,,,
2009-7-6,,,,,,,,,
2009-7-7,,,,,,,,,
2009-7-8,,,,,,,,,
2009-7-9,,,,,,,,,
2009-7-10,,,,,,,,,
2009-7-13,,,,,,,,,
2009-7-14,,,,,,,,,
2009-7-15,,,,,,,,,
2009-7-16,,,,,,,,,
2009-7-17,,,,,,,,,
2009-7-20,,,,,,,,,
2009-7-21,,,,,,,,,
2009-7-22,,,,,,,,,
2009-7-23,,,,,,,,,
2009-7-24,,,,,,,,,
2009-7-27,,,,,,,,,
2009-7-28,,,,,,,,,
2009-7-29,,,,,,,,,
2009-7-30,,,,,,,,,
2009-7-31,,,,,,,,,
2009-8-3,,,,,,,,,
2009-8-4,,,,,,,,,
2009-8-5,,,,,,,,,
2009-8-6,,,,,,,,,
2009-8-7,,,,,,,,,
2009-8-10,,,,,,,,,
2009-8-11,,,,,,,,,
2009-8-12,,,,,,,,,
2009-8-13,,,,,,,,,
2009-8-14,,,,,,,,,
2009-8-17,,,,,,,,,
2009-8-18,,,,,,,,,
2009-8-19,,,,,,,,,
2009-8-20,,,,,,,,,
2009-8-21,,,,,,,,,
2009-8-24,,,,,,,,,
2009-8-25,,,,,,,,,
2009-8-26,,,,,,,,,
2009-8-27,,,,,,,,,
2009-8-28,,,,,,,,,
2009-8-31,,,,,,,,,
2009-9-1,,,,,,,,,
2009-9-2,,,,,,,,,
2009-9-3,,,,,,,,,
2009-9-4,,,,,,,,,
2009-9-7,,,,,,,,,
2009-9-8,,,,,,,,,
2009-9-9,,,,,,,,,
2009-9-10,,,,,,,,,
2009-9-11,,,,,,,,,
2009-9-14,,,,,,,,,
2009-9-15,,,,,,,,,
2009-9-16,,,,,,,,,
2009-9-17,,,,,,,,,
2009-9-18,,,,,,,,,
2009-9-21,,,,,,,,,
2009-9-22,,,,,,,,,
2009-9-23,,,,,,,,,
2009-9-24,,,,,,,,,
2009-9-25,,,,,,,,,
2009-9-28,,,,,,,,,
2009-9-29,,,,,,,,,
2009-9-30,,,,,,,,,
2009-10-9,,,,,,,,,
2009-10-12,,,,,,,,,
2009-10-13,,,,,,,,,
2009-10-14,,,,,,,,,
2009-10-15,,,,,,,,,
2009-10-16,,,,,,,,,
2009-10-19,,,,,,,,,
2009-10-20,,,,,,,,,
2009-10-21,,,,,,,,,
2009-10-22,,,,,,,,,
2009-10-23,,,,,,,,,
2009-10-26,,,,,,,,,
2009-10-27,,,,,,,,,
2009-10-28,,,,,,,,,
2009-10-29,,,,,,,,,
2009-10-30,,,,,,,,,
2009-11-2,,,,,,,,,
2009-11-3,,,,,,,,,
2009-11-4,,,,,,,,,
2009-11-5,,,,,,,,,
2009-11-6,,,,,,,,,
2009-11-9,,,,,,,,,
2009-11-10,,,,,,,,,
2009-11-11,,,,,,,,,
2009-11-12,,,,,,,,,
2009-11-13,,,,,,,,,
2009-11-16,,,,,,,,,
2009-11-17,,,,,,,,,
2009-11-18,,,,,,,,,
2009-11-19,,,,,,,,,
2009-11-20,,,,,,,,,
2009-11-23,,,,,,,,,
2009-11-24,,,,,,,,,
2009-11-25,,,,,,,,,
2009-11-26,,,,,,,,,
2009-11-27,,,,,,,,,
2009-11-30,,,,,,,,,
2009-12-1,,,,,,,,,
2009-12-2,,,,,,,,,
2009-12-3,,,,,,,,,
2009-12-4,,,,,,,,,
2009-12-7,,,,,,,,,
2009-12-8,,,,,,,,,
2009-12-9,,,,,,,,,
2009-12-10,,,,,,,,,
2009-12-11,,,,,,,,,
2009-12-14,,,,,,,,,
2009-12-15,,,,,,,,,
2009-12-16,,,,,,,,,
2009-12-17,,,,,,,,,
2009-12-18,,,,,,,,,
2009-12-21,,,,,,,,,
2009-12-22,,,,,,,,,
2009-12-23,,,,,,,,,
2009-12-24,,,,,,,,,
2009-12-25,,,,,,,,,
2009-12-28,,,,,,,,,
2009-12-29,,,,,,,,,
2009-12-30,,,,,,,,,
2009-12-31,,,,,,,,,
2010-1-4,,,,,,,,,
2010-1-5,,,,,,,,,
2010-1-6,,,,,,,,,
2010-1-7,,,,,,,,,
2010-1-8,22.5718,26.6703,22.5718,24.9478,40.42,77.922,16831062.0,680255920.67,55382.0
2010-1-11,24.0865,24.3419,22.5658,22.7797,39.05,34.817,7520550.0,293712456.65,14062.0
2010-1-12,22.5718,23.5103,22.3045,22.6787,38.35,23.39,5052323.0,193779987.81,9592.0
2010-1-13,21.9481,22.447,21.7461,21.9897,37.09,20.208,4364852.0,161875084.38,7960.0
2010-1-14,22.2629,23.0173,22.156,22.7262,38.11,18.217,3934976.0,149969946.06,7117.0
2010-1-15,22.6906,23.4449,22.5777,22.7856,38.59,13.882,2998602.0,115723812.91,5896.0
2010-1-18,23.2252,23.3499,22.75,23.0767,38.85,13.075,2824233.0,109720646.22,5450.0
2010-1-19,23.0945,23.1658,22.1619,22.548,37.96,13.306,2874166.0,109117680.06,5728.0
2010-1-20,22.6312,22.6312,21.2056,21.2412,36.85,12.854,2776528.0,102308011.15,6053.0
2010-1-21,21.3778,21.7045,21.1462,21.4729,36.1,6.401,1382667.0,49911478.72,2790.0
2010-1-22,21.0749,21.0809,19.9641,20.0592,34.31,9.85,2127590.0,72998350.6,4383.0
2010-1-25,19.8572,20.576,19.78,19.9701,34.04,7.156,1545684.0,52608299.12,2904.0
2010-1-26,20.3146,20.4928,19.5543,19.8097,33.73,5.366,1159024.0,39090369.51,2472.0
2010-1-27,20.0711,20.772,19.8394,20.4156,34.35,8.457,1826643.0,62739187.21,4058.0
2010-1-28,20.4275,20.7245,19.6612,20.1364,33.58,6.39,1380191.0,46348126.32,2904.0
2010-1-29,19.7503,20.4869,19.7503,20.0176,34.09,5.297,1144197.0,39007178.45,2270.0
2010-2-1,19.6018,19.78,19.1326,19.3464,32.6,7.175,1549844.0,50532003.75,2734.0
2010-2-2,19.4355,19.6909,19.0078,19.0197,32.62,5.152,1112918.0,36305902.62,2096.0
2010-2-3,19.0732,19.2692,18.1465,18.7702,31.46,5.151,1112572.0,34999908.75,2198.0
2010-2-4,18.6514,19.186,18.1525,18.7227,31.74,4.527,977786.0,31033885.28,1802.0
2010-2-5,18.6989,19.1088,18.1762,18.788,31.6,4.696,1014234.0,32052838.68,1827.0
2010-2-8,19.1029,20.6472,19.0078,19.7206,33.49,6.762,1460517.0,48919207.61,3203.0
2010-2-9,19.4236,19.8691,19.3226,19.5424,32.82,3.133,676696.0,22209878.31,1474.0
2010-2-10,19.7741,20.273,19.6137,20.077,33.63,4.498,971632.0,32677103.32,1950.0
2010-2-11,20.1067,20.3146,19.9226,19.9938,33.89,4.656,1005671.0,34081043.66,2200.0
2010-2-12,20.0235,20.6116,20.0176,20.3681,34.33,4.823,1041842.0,35771269.64,2089.0
2010-2-22,20.3681,20.3681,19.6731,19.7206,33.63,4.61,995865.0,33486255.98,2040.0
2010-2-23,19.6077,20.3443,19.6077,20.3324,33.79,4.447,960538.0,32454496.38,1914.0
2010-2-24,20.2196,21.0987,20.1483,20.9561,35.1,6.551,1414978.0,49667872.88,2816.0
2010-2-25,21.7996,22.2807,21.5263,21.6214,36.82,10.822,2337450.0,86062194.24,4549.0
2010-2-26,21.3541,23.0767,21.3541,22.8094,37.95,15.132,3268590.0,124052487.39,6212.0
2010-3-1,23.0945,24.0211,23.0945,23.7716,39.88,17.181,3711073.0,147982288.12,5987.0
2010-3-2,23.5103,24.2825,23.3558,23.5222,40.13,10.989,2373656.0,95254598.03,4248.0
2010-3-3,23.635,24.526,23.5222,24.1637,40.75,13.148,2840041.0,115736473.53,4238.0
2010-3-4,23.5697,23.5816,22.8094,22.9876,38.92,12.192,2633468.0,102503180.55,4147.0
2010-3-5,21.9778,22.8807,21.0868,22.5005,37.48,10.367,2239296.0,83939797.24,3697.0
2010-3-8,22.3936,23.7538,22.1441,23.5697,39.21,8.79,1898674.0,74451390.62,3040.0
2010-3-9,23.5697,23.7716,22.9579,23.3974,39.16,4.499,971837.0,38059822.94,1786.0
2010-3-10,23.4034,24.0152,22.3282,22.4649,38.59,6.537,1411933.0,54482712.91,2556.0
2010-3-11,22.5777,23.2727,21.9006,23.0113,38.0,6.906,1491666.0,56680843.83,2682.0
2010-3-12,22.8866,25.3101,22.7262,24.8468,41.17,18.975,4098542.0,168732198.15,6774.0
2010-3-15,24.5201,24.8052,23.8904,24.1518,40.92,8.066,1742298.0,71296862.78,2756.0
2010-3-16,24.0152,24.4429,23.1064,23.5994,39.63,7.01,1514211.0,60006901.61,2534.0
2010-3-17,23.3083,24.5617,23.3083,24.4132,40.44,8.493,1834592.0,74185887.33,2422.0
2010-3-18,24.8171,25.3576,23.7479,23.9558,41.45,8.774,1895194.0,78556810.79,2863.0
2010-3-19,23.8192,24.9478,23.3618,23.641,39.86,6.519,1408134.0,56129242.84,2184.0
2010-3-22,23.8192,24.4429,23.5222,24.2231,40.67,4.897,1057673.0,43012731.55,1793.0
2010-3-23,24.2231,24.2231,23.4628,23.9201,40.12,4.713,1017927.0,40844216.51,1861.0
2010-3-24,23.8251,24.9418,23.7954,24.532,41.25,10.18,2198872.0,90694389.23,2966.0
2010-3-25,24.532,26.0051,24.4607,25.4348,42.81,10.518,2271825.0,97258352.15,3890.0
2010-3-26,24.9359,26.6703,24.6211,26.011,43.23,10.249,2213830.0,95704137.37,3687.0
2010-3-29,26.011,26.011,26.011,26.011,0.0,0.0,0.0,0.0,0.0
2010-3-30,25.5536,27.8999,25.5536,27.2346,45.62,9.625,2079009.0,94846850.6,3524.0
2010-3-31,27.2643,28.8087,27.2524,27.9237,47.28,7.909,1708342.0,80773428.03,3064.0
2010-4-1,27.9237,28.981,27.3237,27.3237,47.26,10.581,2285498.0,108015373.13,3792.0
2010-4-2,27.1455,27.9058,26.7357,26.9495,45.83,6.599,1425393.0,65330332.05,2390.0
2010-4-6,27.098,28.0959,27.0921,28.0959,46.54,5.919,1278413.0,59500670.29,2037.0
2010-4-7,28.5058,28.583,27.6326,28.1019,47.04,8.647,1867773.0,87866589.46,2778.0
2010-4-8,28.0068,28.3751,26.5991,26.9555,46.75,14.183,3829285.0,179009542.39,4112.0
2010-4-9,27.0267,28.0959,26.7416,27.9831,46.14,7.83,2114074.0,97551834.5,2784.0
2010-4-12,28.0068,28.9097,27.5197,28.7077,47.49,6.859,1851807.0,87939445.56,2977.0
2010-4-13,28.6662,28.8087,25.8387,25.9932,44.71,11.661,3148582.0,140766082.35,4601.0
2010-4-14,25.7081,26.2367,25.3932,25.9219,43.53,4.95,1336405.0,58169140.66,2469.0
2010-4-15,25.6902,25.9457,23.4984,24.2468,41.23,9.287,2507395.0,103368196.32,3417.0
2010-4-16,23.8073,25.215,23.8073,24.9478,41.59,4.216,1138272.0,47339421.03,1810.0
2010-4-19,24.7636,25.3517,23.8192,23.9974,41.25,3.896,1051883.0,43393844.68,1908.0
2010-4-20,23.8192,24.2647,23.041,24.2647,39.51,4.589,1239128.0,48955877.19,1947.0
2010-4-21,24.0568,26.0466,23.9974,25.8387,42.7,5.275,1424344.0,60818461.15,2312.0
2010-4-22,25.6427,27.5435,25.4408,27.5019,45.05,6.43,1736154.0,78209562.77,2882.0
2010-4-23,27.3297,28.4998,26.5515,28.2682,46.76,9.279,2505197.0,117150425.82,4091.0
2010-4-26,28.5592,29.6284,28.1553,28.286,48.71,6.676,1802638.0,87812320.91,3570.0
2010-4-27,27.6682,28.8562,26.1357,27.1812,45.71,6.55,1768381.0,80834049.75,3450.0
2010-4-28,26.7297,27.7336,26.0169,26.706,45.47,6.358,1716544.0,78044267.71,2989.0
2010-4-29,27.495,28.786,27.0766,27.5846,46.9,7.757,2094493.0,98240643.72,3792.0
2010-4-30,27.1363,27.2081,25.2296,26.0664,43.58,7.428,2005694.0,87410212.99,3171.0
2010-5-4,25.4089,26.4609,24.3868,26.168,42.87,3.625,978752.0,41955415.06,2053.0
2010-5-5,25.7317,27.734,25.3731,27.5786,44.42,5.61,1514581.0,67279054.68,3011.0
2010-5-6,27.4531,28.6665,26.6103,26.6103,46.48,7.464,2015183.0,93662857.82,4192.0
2010-5-7,25.6301,28.3856,25.4149,27.6265,45.89,8.496,2294052.0,105280681.49,4034.0
2010-5-10,27.7639,28.0927,24.8949,25.8811,43.88,6.745,1821089.0,79903560.66,3643.0
2010-5-11,26.3473,27.1841,25.1101,25.4269,43.61,4.408,1190248.0,51906713.7,2624.0
2010-5-12,25.1041,26.1441,23.6696,23.7891,41.24,6.493,1753074.0,72298595.18,3275.0
2010-5-13,23.8489,24.9009,23.3827,24.9009,40.57,4.095,1105515.0,44852694.69,2295.0
2010-5-14,24.5661,25.6361,24.2673,25.1997,41.78,3.972,1072362.0,44802424.55,2195.0
2010-5-17,24.7455,25.3252,23.5859,23.6995,41.02,5.044,1361855.0,55869383.67,2406.0
2010-5-18,23.6576,24.0641,22.4144,23.6576,38.99,5.774,1558853.0,60785782.58,2532.0
2010-5-19,23.4126,25.1878,23.0898,24.6857,40.55,8.717,2353533.0,95437412.4,3739.0
2010-5-20,24.2673,24.9547,23.6576,23.8369,40.7,6.455,1742984.0,70933832.09,2935.0
2010-5-21,22.7132,25.5105,22.5638,25.3193,40.57,7.366,1988931.0,80692700.14,3461.0
2010-5-24,25.403,27.0287,25.403,26.2278,43.74,8.302,2241638.0,98043765.39,3705.0
2010-5-25,26.0007,27.1782,25.7197,26.6582,44.31,11.474,3098048.0,137287109.13,4869.0
2010-5-26,26.6522,26.8972,25.911,26.0903,44.05,5.584,1507627.0,66410552.28,2841.0
2010-5-27,25.9409,28.1644,25.7735,27.6145,45.49,13.781,3720891.0,169257763.15,5326.0
2010-5-28,27.8416,28.4394,27.3993,27.7998,46.7,9.729,2626845.0,122684690.54,4305.0
2010-5-31,27.5129,29.1028,26.2995,26.5924,46.71,11.752,3173075.0,148198799.55,5228.0
2010-6-1,26.5625,28.3318,26.3294,28.3318,45.53,12.711,3432002.0,156246514.68,4878.0
2010-6-2,28.272,29.2044,26.969,28.9773,47.38,14.852,4010022.0,190008770.79,6225.0
2010-6-3,28.8637,29.2821,28.3318,28.4453,48.18,10.262,2770802.0,133485888.39,4904.0
2010-6-4,27.6265,28.6605,27.3216,28.4812,46.78,7.36,1987305.0,92971561.9,3691.0
2010-6-7,27.6743,31.0813,27.5547,30.5134,49.88,12.354,3335501.0,166364461.69,6055.0
2010-6-8,30.3102,31.1231,30.0173,30.9617,51.1,6.968,1881343.0,96140579.94,3860.0
2010-6-9,30.8422,32.2169,29.7603,30.4596,51.89,11.137,3007021.0,156031383.2,5578.0
2010-6-10,30.3102,31.153,30.0054,31.153,51.27,6.862,1852814.0,94985723.11,4016.0
2010-6-11,31.2008,31.3682,30.1249,30.2445,51.23,5.847,1578727.0,80874566.51,3211.0
2010-6-17,30.4537,30.5971,28.4513,28.4931,49.16,7.085,1912900.0,94047416.05,3736.0
2010-6-18,28.2421,28.6844,26.8375,27.0885,46.52,6.458,1743618.0,81116580.16,3497.0
2010-6-21,27.0885,27.0885,27.0885,27.0885,0.0,0.0,0.0,0.0,0.0
2010-6-22,28.278,28.9534,28.0927,28.1644,47.6,7.811,2109015.0,100385137.66,3948.0
2010-6-23,27.7998,28.8996,27.7998,28.3915,47.58,5.174,1396935.0,66467636.3,2588.0
2010-6-24,28.5709,29.4375,28.5709,28.9355,48.63,5.929,1600910.0,77857273.6,3153.0
2010-6-25,28.6904,28.9653,27.1961,27.6145,46.66,5.371,1450224.0,67670150.96,3179.0
2010-6-28,27.6145,27.7042,26.1202,26.688,44.79,5.388,1454791.0,65167162.12,2989.0
2010-6-29,26.18,26.7179,24.6857,25.0443,42.52,7.474,2017882.0,85796931.57,3187.0
2010-6-30,24.5721,25.2655,24.4048,25.2177,41.74,5.232,1412739.0,58973812.18,2322.0
2010-7-1,25.1639,25.1639,23.0599,23.0599,40.07,9.832,2654744.0,106367893.22,4351.0
2010-7-2,23.2093,23.6397,22.3426,23.4783,38.37,7.715,2083098.0,79929585.15,3362.0
2010-7-5,22.8925,23.6098,22.3008,23.4903,38.51,4.467,1206061.0,46447050.95,2129.0
2010-7-6,23.2572,24.6259,23.2572,24.3569,40.53,5.243,1415552.0,57366477.9,2648.0
2010-7-7,24.5303,25.1041,24.2673,24.6259,41.22,4.032,1088589.0,44873385.01,2454.0
2010-7-8,24.602,25.0921,24.2075,24.8889,41.17,4.946,1335348.0,54982274.03,2525.0
2010-7-9,24.8052,25.5823,24.2075,25.2595,41.92,4.358,1176704.0,49327394.76,2356.0
2010-7-12,25.0443,25.3432,24.5243,24.6259,41.68,3.569,963540.0,40164402.7,2102.0
2010-7-13,24.6259,24.9786,23.5441,24.7455,40.34,7.141,1928009.0,77769585.84,3459.0
2010-7-14,24.5661,24.8949,23.9565,24.0521,40.76,3.983,1075451.0,43839492.78,2292.0
2010-7-15,24.4347,25.403,24.1179,24.2374,41.43,6.108,1649110.0,68319372.86,3443.0
2010-7-16,23.9087,24.3271,23.3707,24.0461,39.9,4.133,1115952.0,44528063.39,2045.0
2010-7-19,23.7473,24.9547,23.6098,24.7993,40.86,3.529,952796.0,38934471.99,1966.0
2010-7-20,24.9846,25.7616,24.8112,25.7257,42.4,5.311,1433836.0,60792173.2,2821.0
2010-7-21,25.7616,26.5326,25.2236,25.403,43.28,8.423,2274166.0,98436287.7,3911.0
2010-7-22,25.4089,25.9349,25.116,25.917,42.78,4.207,1135966.0,48599282.19,2207.0
2010-7-23,25.8931,26.0007,25.4269,25.911,43.02,4.509,1217559.0,52380930.98,2072.0
2010-7-26,25.917,26.168,25.7018,25.8871,43.36,2.92,788269.0,34180953.3,1740.0
2010-7-27,25.8811,26.4191,25.7078,25.8811,43.64,4.175,1127365.0,49194687.54,2139.0
2010-7-28,25.7138,26.2696,25.7138,26.2637,43.51,4.359,1177013.0,51207941.22,2117.0
2010-7-29,26.2696,26.3593,25.7018,26.0306,43.53,5.077,1370766.0,59665598.63,2524.0
2010-7-30,25.7676,26.8255,25.7018,26.6283,43.78,4.691,1266578.0,55444549.7,2596.0
2010-8-2,26.5506,27.2858,26.5386,26.8016,44.78,4.684,1264714.0,56639103.62,2166.0
2010-8-3,26.688,26.8793,25.8214,25.8214,44.17,4.07,1098861.0,48532842.57,2257.0
2010-8-4,25.8214,26.4968,25.7915,26.4669,43.88,1.281,1370998.0,60162787.11,2468.0
2010-8-5,26.4609,27.0766,26.3294,26.4968,44.72,4.921,1328549.0,59412249.87,2387.0
2010-8-6,26.6522,27.483,26.5028,27.4173,45.23,4.521,1220718.0,55207162.77,2389.0
2010-8-9,27.4173,27.7938,27.0945,27.6444,45.99,4.543,1226496.0,56405789.95,2128.0
2010-8-10,27.495,27.7759,26.3055,26.3055,45.16,4.562,1231724.0,55621984.18,2543.0
2010-8-11,26.2816,26.7717,26.0784,26.5087,44.34,2.397,647116.0,28692471.11,1488.0
2010-8-12,26.1561,26.4908,25.9947,25.9947,43.83,3.224,870592.0,38156794.23,1714.0
2010-8-13,26.0365,26.7,25.8931,26.688,44.05,2.749,742293.0,32701195.63,1565.0
2010-8-16,26.8733,27.5488,26.694,27.5248,45.82,4.71,1271796.0,58272757.76,2220.0
2010-8-17,27.2559,28.2122,26.8972,27.8835,45.93,7.547,2037632.0,93590025.93,3879.0
2010-8-18,27.7938,27.8476,27.1363,27.4352,46.05,5.906,1594611.0,73425981.83,3180.0
2010-8-19,27.4711,28.2122,27.2619,27.3336,46.44,6.264,1691200.0,78533516.44,3248.0
2010-8-20,27.1961,27.9731,26.9869,27.4053,46.12,6.371,1720078.0,79330883.28,3313.0
2010-8-23,27.5607,28.021,27.3156,27.7938,46.37,6.164,1664384.0,77174985.77,2785.0
2010-8-24,27.7938,28.7801,27.5189,28.26,47.2,8.829,2383886.0,112516607.81,4406.0
2010-8-25,28.0927,28.3318,27.1961,27.2081,46.34,6.394,1726331.0,79998015.04,3256.0
2010-8-26,27.232,27.7639,26.1501,26.5207,44.69,7.224,1950430.0,87160305.53,3481.0
2010-8-27,26.2995,26.9869,26.0903,26.8972,44.47,4.341,1171938.0,52119035.84,2324.0
2010-8-30,26.9869,27.6145,26.8375,27.483,45.65,5.23,1412218.0,64464886.33,2600.0
2010-8-31,27.3216,27.9731,27.2738,27.5428,46.21,4.959,1338813.0,61860822.71,2438.0
2010-9-1,27.6145,28.3915,26.8136,27.0766,46.22,7.343,1982544.0,91630629.49,3632.0
2010-9-2,27.483,27.8775,26.7777,27.5069,45.68,6.028,1627504.0,74348622.88,2816.0
2010-9-3,27.5607,30.1847,27.5607,29.2881,48.9,13.206,3565744.0,174371048.48,5595.0
2010-9-6,29.4973,29.8619,28.0389,28.4394,47.84,8.408,2270279.0,108600943.48,3876.0
2010-9-7,28.272,28.5051,27.8835,28.1883,47.1,4.367,1178984.0,55531205.95,2190.0
2010-9-8,28.003,28.9295,28.003,28.4692,47.64,3.994,1078326.0,51370350.77,1880.0
2010-9-9,28.7741,29.067,27.495,27.9134,47.28,5.898,1592326.0,75282573.47,3069.0
2010-9-10,27.7042,28.0269,27.3037,27.7221,46.21,3.964,1070230.0,49453521.4,2129.0
2010-9-13,27.8536,28.4453,27.7639,28.272,47.09,3.557,960363.0,45224348.78,1958.0
2010-9-14,28.266,28.3856,27.5069,27.7161,46.57,4.089,1104033.0,51412128.72,2232.0
2010-9-15,27.7161,27.8237,26.1501,26.168,44.71,6.346,1713410.0,76603821.48,3314.0
2010-9-16,26.168,26.437,24.8052,25.0503,42.31,5.866,1583690.0,67002852.22,2663.0
2010-9-17,25.0324,25.3611,25.0144,25.0443,42.06,2.524,681608.0,28665134.68,1177.0
2010-9-20,24.865,25.0443,24.2135,24.333,41.08,2.101,567281.0,23301261.23,1212.0
2010-9-21,24.8052,24.8052,23.8011,23.9684,40.35,2.158,582745.0,23513776.59,1306.0
2010-9-27,24.3689,24.8471,24.088,24.7156,41.22,2.815,759924.0,31321656.5,1238.0
2010-9-28,24.6259,24.9248,24.3629,24.3868,41.35,2.12,572306.0,23662300.34,1105.0
2010-9-29,24.4825,24.7933,24.094,24.094,40.98,1.867,504209.0,20660359.32,1067.0
2010-9-30,23.8489,24.8889,23.8489,24.865,41.22,2.165,584649.0,24097439.76,1188.0
2010-10-8,25.0324,26.0903,24.7455,25.2894,42.81,4.84,1306693.0,55938036.27,2283.0
2010-10-11,25.2117,25.4627,24.8531,25.0981,41.99,4.478,1209160.0,50775830.16,1797.0
2010-10-12,25.0264,25.5165,24.7514,24.7933,42.06,3.53,953091.0,40083996.06,1644.0
2010-10-13,24.8172,24.9786,24.2673,24.8351,41.27,4.564,1232397.0,50865892.62,1881.0
2010-10-14,24.8411,25.1519,24.6259,24.6498,41.55,4.488,1211696.0,50340247.65,1527.0
2010-10-15,24.5064,25.2834,23.9087,23.9923,41.04,6.222,1680053.0,68942392.18,2616.0
2010-10-18,23.8429,23.9087,22.4861,23.9087,38.67,5.892,1590727.0,61511775.67,2401.0
2010-10-19,23.9087,26.2278,23.7293,25.7496,42.42,5.888,1589637.0,67439157.3,3724.0
2010-10-20,25.4747,26.5625,25.4687,25.8512,43.69,6.461,1744565.0,76223412.14,3206.0
2010-10-21,25.6301,26.2099,25.2954,25.5882,43.12,3.35,904617.0,39006468.09,1570.0
2010-10-22,25.9648,26.4131,25.6122,25.923,43.57,3.068,828292.0,36087210.36,1598.0
2010-10-25,26.0066,27.0706,26.0066,26.9152,44.78,6.317,1705564.0,76372060.11,2190.0
2010-10-26,26.9092,26.9152,26.2278,26.7717,44.43,6.473,1747639.0,77640533.94,2408.0
2010-10-27,26.4071,26.5984,25.911,26.2995,43.85,6.308,1703281.0,74685008.4,2474.0
2010-10-28,26.0604,26.2278,25.6779,25.9409,43.29,3.617,976645.0,42275831.91,1546.0
2010-10-29,26.1202,26.957,25.9768,26.9092,44.54,7.011,1892913.0,84303910.4,2918.0
2010-11-1,26.9809,28.4394,26.9809,27.9432,46.79,7.376,1991470.0,93171827.17,3383.0
