,open,high,low,close,average,turn,volume,amount,tnum
2009-5-11,,,,,,,,,
2009-5-12,,,,,,,,,
2009-5-13,,,,,,,,,
2009-5-14,,,,,,,,,
2009-5-15,,,,,,,,,
2009-5-18,,,,,,,,,
2009-5-19,,,,,,,,,
2009-5-20,,,,,,,,,
2009-5-21,,,,,,,,,
2009-5-22,,,,,,,,,
2009-5-25,,,,,,,,,
2009-5-26,,,,,,,,,
2009-5-27,,,,,,,,,
2009-6-1,,,,,,,,,
2009-6-2,,,,,,,,,
2009-6-3,,,,,,,,,
2009-6-4,,,,,,,,,
2009-6-5,,,,,,,,,
2009-6-8,,,,,,,,,
2009-6-9,,,,,,,,,
2009-6-10,,,,,,,,,
2009-6-11,,,,,,,,,
2009-6-12,,,,,,,,,
2009-6-15,,,,,,,,,
2009-6-16,,,,,,,,,
2009-6-17,,,,,,,,,
2009-6-18,,,,,,,,,
2009-6-19,,,,,,,,,
2009-6-22,,,,,,,,,
2009-6-23,,,,,,,,,
2009-6-24,,,,,,,,,
2009-6-25,,,,,,,,,
2009-6-26,,,,,,,,,
2009-6-29,,,,,,,,,
2009-6-30,,,,,,,,,
2009-7-1,,,,,,,,,
2009-7-2,,,,,,,,,
2009-7-3,,,,,,,,,
2009-7-6,,,,,,,,,
2009-7-7,,,,,,,,,
2009-7-8,,,,,,,,,
2009-7-9,,,,,,,,,
2009-7-10,,,,,,,,,
2009-7-13,,,,,,,,,
2009-7-14,,,,,,,,,
2009-7-15,,,,,,,,,
2009-7-16,,,,,,,,,
2009-7-17,,,,,,,,,
2009-7-20,,,,,,,,,
2009-7-21,,,,,,,,,
2009-7-22,,,,,,,,,
2009-7-23,,,,,,,,,
2009-7-24,,,,,,,,,
2009-7-27,,,,,,,,,
2009-7-28,,,,,,,,,
2009-7-29,,,,,,,,,
2009-7-30,,,,,,,,,
2009-7-31,,,,,,,,,
2009-8-3,,,,,,,,,
2009-8-4,,,,,,,,,
2009-8-5,,,,,,,,,
2009-8-6,,,,,,,,,
2009-8-7,,,,,,,,,
2009-8-10,,,,,,,,,
2009-8-11,,,,,,,,,
2009-8-12,,,,,,,,,
2009-8-13,,,,,,,,,
2009-8-14,,,,,,,,,
2009-8-17,,,,,,,,,
2009-8-18,,,,,,,,,
2009-8-19,,,,,,,,,
2009-8-20,,,,,,,,,
2009-8-21,,,,,,,,,
2009-8-24,,,,,,,,,
2009-8-25,,,,,,,,,
2009-8-26,,,,,,,,,
2009-8-27,,,,,,,,,
2009-8-28,,,,,,,,,
2009-8-31,,,,,,,,,
2009-9-1,,,,,,,,,
2009-9-2,,,,,,,,,
2009-9-3,,,,,,,,,
2009-9-4,,,,,,,,,
2009-9-7,,,,,,,,,
2009-9-8,,,,,,,,,
2009-9-9,,,,,,,,,
2009-9-10,,,,,,,,,
2009-9-11,,,,,,,,,
2009-9-14,,,,,,,,,
2009-9-15,,,,,,,,,
2009-9-16,,,,,,,,,
2009-9-17,,,,,,,,,
2009-9-18,,,,,,,,,
2009-9-21,,,,,,,,,
2009-9-22,,,,,,,,,
2009-9-23,,,,,,,,,
2009-9-24,,,,,,,,,
2009-9-25,,,,,,,,,
2009-9-28,,,,,,,,,
2009-9-29,,,,,,,,,
2009-9-30,,,,,,,,,
2009-10-9,,,,,,,,,
2009-10-12,,,,,,,,,
2009-10-13,,,,,,,,,
2009-10-14,,,,,,,,,
2009-10-15,,,,,,,,,
2009-10-16,,,,,,,,,
2009-10-19,,,,,,,,,
2009-10-20,,,,,,,,,
2009-10-21,,,,,,,,,
2009-10-22,,,,,,,,,
2009-10-23,,,,,,,,,
2009-10-26,,,,,,,,,
2009-10-27,,,,,,,,,
2009-10-28,,,,,,,,,
2009-10-29,,,,,,,,,
2009-10-30,,,,,,,,,
2009-11-2,,,,,,,,,
2009-11-3,,,,,,,,,
2009-11-4,,,,,,,,,
2009-11-5,,,,,,,,,
2009-11-6,,,,,,,,,
2009-11-9,,,,,,,,,
2009-11-10,,,,,,,,,
2009-11-11,,,,,,,,,
2009-11-12,,,,,,,,,
2009-11-13,,,,,,,,,
2009-11-16,,,,,,,,,
2009-11-17,,,,,,,,,
2009-11-18,,,,,,,,,
2009-11-19,,,,,,,,,
2009-11-20,,,,,,,,,
2009-11-23,,,,,,,,,
2009-11-24,,,,,,,,,
2009-11-25,,,,,,,,,
2009-11-26,,,,,,,,,
2009-11-27,,,,,,,,,
2009-11-30,,,,,,,,,
2009-12-1,,,,,,,,,
2009-12-2,,,,,,,,,
2009-12-3,,,,,,,,,
2009-12-4,,,,,,,,,
2009-12-7,,,,,,,,,
2009-12-8,,,,,,,,,
2009-12-9,,,,,,,,,
2009-12-10,,,,,,,,,
2009-12-11,,,,,,,,,
2009-12-14,,,,,,,,,
2009-12-15,,,,,,,,,
2009-12-16,,,,,,,,,
2009-12-17,,,,,,,,,
2009-12-18,,,,,,,,,
2009-12-21,,,,,,,,,
2009-12-22,,,,,,,,,
2009-12-23,,,,,,,,,
2009-12-24,,,,,,,,,
2009-12-25,,,,,,,,,
2009-12-28,,,,,,,,,
2009-12-29,,,,,,,,,
2009-12-30,,,,,,,,,
2009-12-31,,,,,,,,,
2010-1-4,,,,,,,,,
2010-1-5,,,,,,,,,
2010-1-6,,,,,,,,,
2010-1-7,,,,,,,,,
2010-1-8,,,,,,,,,
2010-1-11,,,,,,,,,
2010-1-12,,,,,,,,,
2010-1-13,,,,,,,,,
2010-1-14,,,,,,,,,
2010-1-15,,,,,,,,,
2010-1-18,,,,,,,,,
2010-1-19,,,,,,,,,
2010-1-20,,,,,,,,,
2010-1-21,,,,,,,,,
2010-1-22,,,,,,,,,
2010-1-25,,,,,,,,,
2010-1-26,,,,,,,,,
2010-1-27,,,,,,,,,
2010-1-28,,,,,,,,,
2010-1-29,,,,,,,,,
2010-2-1,,,,,,,,,
2010-2-2,,,,,,,,,
2010-2-3,,,,,,,,,
2010-2-4,,,,,,,,,
2010-2-5,,,,,,,,,
2010-2-8,,,,,,,,,
2010-2-9,,,,,,,,,
2010-2-10,,,,,,,,,
2010-2-11,,,,,,,,,
2010-2-12,,,,,,,,,
2010-2-22,,,,,,,,,
2010-2-23,,,,,,,,,
2010-2-24,,,,,,,,,
2010-2-25,,,,,,,,,
2010-2-26,,,,,,,,,
2010-3-1,,,,,,,,,
2010-3-2,,,,,,,,,
2010-3-3,,,,,,,,,
2010-3-4,,,,,,,,,
2010-3-5,,,,,,,,,
2010-3-8,,,,,,,,,
2010-3-9,,,,,,,,,
2010-3-10,,,,,,,,,
2010-3-11,,,,,,,,,
2010-3-12,,,,,,,,,
2010-3-15,,,,,,,,,
2010-3-16,,,,,,,,,
2010-3-17,,,,,,,,,
2010-3-18,,,,,,,,,
2010-3-19,,,,,,,,,
2010-3-22,,,,,,,,,
2010-3-23,,,,,,,,,
2010-3-24,,,,,,,,,
2010-3-25,,,,,,,,,
2010-3-26,,,,,,,,,
2010-3-29,,,,,,,,,
2010-3-30,,,,,,,,,
2010-3-31,,,,,,,,,
2010-4-1,,,,,,,,,
2010-4-2,,,,,,,,,
2010-4-6,,,,,,,,,
2010-4-7,,,,,,,,,
2010-4-8,,,,,,,,,
2010-4-9,,,,,,,,,
2010-4-12,,,,,,,,,
2010-4-13,,,,,,,,,
2010-4-14,,,,,,,,,
2010-4-15,,,,,,,,,
2010-4-16,,,,,,,,,
2010-4-19,,,,,,,,,
2010-4-20,,,,,,,,,
2010-4-21,,,,,,,,,
2010-4-22,,,,,,,,,
2010-4-23,,,,,,,,,
2010-4-26,,,,,,,,,
2010-4-27,36.378,36.5857,30.6578,30.9396,67.31,74.026,11844173.0,797268533.28,41266.0
2010-4-28,29.6641,33.7182,29.6641,32.9123,63.59,38.34,6134343.0,390068425.55,14419.0
2010-4-29,32.1361,33.9159,29.6641,29.9063,65.21,31.07,4971162.0,324146075.99,10028.0
2010-4-30,30.0003,31.0385,27.6271,28.8434,59.66,21.453,3432421.0,204772528.24,6606.0
2010-5-4,28.0227,29.6888,27.202,28.8533,57.3,11.852,1896333.0,108659271.05,4324.0
2010-5-5,28.1809,29.9558,28.0721,29.8816,59.48,13.065,2090417.0,124331233.07,4494.0
2010-5-6,29.6641,31.9383,29.1697,30.4057,61.76,21.407,3425084.0,211539596.6,6166.0
2010-5-7,30.3315,32.6305,29.7778,31.2956,63.44,22.358,3577212.0,226925854.62,8076.0
2010-5-10,30.6034,30.8061,28.166,28.166,57.81,12.758,2041275.0,118013934.65,4044.0
2010-5-11,27.9831,28.2402,25.348,25.348,53.99,17.875,2860027.0,154411803.75,5807.0
2010-5-12,24.0328,25.1156,23.2418,24.0279,49.18,16.171,2587353.0,127234047.05,3942.0
2010-5-13,24.2356,25.0563,23.5384,24.9327,49.63,9.592,1534777.0,76169918.15,3128.0
2010-5-14,24.4383,25.4864,23.5483,25.3628,49.85,11.409,1825518.0,91004413.65,3626.0
2010-5-17,24.4778,25.165,22.8265,22.9452,48.46,10.812,1729911.0,83833571.19,3197.0
2010-5-18,22.609,23.5088,22.0058,23.1528,46.17,8.728,1396511.0,64477135.48,2717.0
2010-5-19,23.1231,25.4666,22.8809,25.0167,49.87,16.309,2609452.0,130139579.35,4302.0
2010-5-20,24.2899,25.4271,23.8301,24.7448,49.75,14.154,2264586.0,112669287.34,4201.0
2010-5-21,23.9537,27.2217,23.6324,27.2217,52.28,13.479,2156720.0,112750492.76,4278.0
2010-5-24,28.1265,29.4812,28.082,28.6209,58.18,19.111,3057811.0,177906178.02,5662.0
2010-5-25,28.1809,30.6776,28.082,29.2191,59.7,18.765,3002321.0,179244503.92,6144.0
2010-5-26,29.1202,29.5652,28.1809,28.7742,58.26,10.256,1640936.0,95606175.92,3876.0
2010-5-27,28.7494,31.6516,28.5665,31.6516,62.04,17.155,2744733.0,170287028.37,5718.0
2010-5-28,32.3487,32.3734,30.6628,31.6713,63.74,14.684,2349465.0,149748907.44,5477.0
2010-5-31,31.1967,32.6157,29.6146,29.7036,63.51,16.523,2643677.0,167911206.91,5451.0
2010-6-1,29.1944,31.7406,28.5764,31.6417,60.67,18.011,2881695.0,174846424.88,6389.0
2010-6-2,31.1473,32.2844,29.3081,31.5873,62.89,17.341,2774526.0,174483872.78,6824.0
2010-6-3,31.4192,33.7528,31.1522,31.6417,65.7,19.311,3089782.0,203007251.57,7550.0
2010-6-4,31.1967,32.3783,30.9001,32.0866,64.18,10.615,1698370.0,109001352.24,4388.0
2010-6-7,31.3994,33.8615,31.3005,33.2732,66.54,15.544,2486988.0,165482560.02,5769.0
2010-6-8,33.2732,34.2571,32.6602,33.471,67.95,11.792,1886780.0,128213012.49,4270.0
2010-6-9,33.6193,34.702,32.6849,33.2979,68.52,16.029,2564657.0,175733358.39,5515.0
2010-6-10,33.3671,34.3115,32.8035,33.8665,67.99,12.17,1947177.0,132383091.33,4518.0
2010-6-11,34.0198,34.1137,32.7195,32.8678,67.47,10.907,1745184.0,117742821.36,4427.0
2010-6-17,32.5316,32.8678,30.3365,30.3365,63.91,12.172,1947588.0,124470606.6,4065.0
2010-6-18,30.3365,30.9495,29.1697,29.5158,60.6,10.086,1613763.0,97788351.05,3522.0
2010-6-21,29.2241,32.2498,28.962,32.1114,62.58,10.644,1702967.0,106570354.07,3771.0
2010-6-22,31.79,32.9271,31.345,32.3833,65.09,10.163,1626008.0,105841193.04,3349.0
2010-6-23,31.79,33.0754,31.4983,32.3783,65.26,7.251,1160148.0,75716223.31,2816.0
2010-6-24,32.7195,34.4993,32.7195,33.8665,68.21,13.246,2119322.0,144558544.29,4705.0
2010-6-25,33.5155,34.3213,32.3141,33.115,66.99,9.36,1497674.0,100331811.44,3678.0
2010-6-28,33.0112,33.0112,31.4044,31.7406,64.99,7.369,1178974.0,76626241.62,2634.0
2010-6-29,31.4588,31.8345,28.6258,29.0461,60.95,9.702,1552396.0,94617222.9,3505.0
2010-6-30,29.0461,29.0461,29.0461,29.0461,0.0,0.0,0.0,0.0,0.0
2010-7-1,29.2191,29.9014,27.2959,27.3651,57.64,11.557,1849182.0,106586852.05,3215.0
2010-7-2,27.1921,28.5764,26.4505,27.202,55.21,11.075,1772037.0,97836870.88,3505.0
2010-7-5,26.6037,26.9646,25.2145,26.2527,52.8,6.887,1101974.0,58185273.15,2099.0
2010-7-6,26.0698,27.3157,26.0698,26.8954,54.32,8.213,1314011.0,71373759.5,2561.0
2010-7-7,27.2316,28.4182,26.9449,27.8941,56.36,8.852,1416257.0,79820972.41,3328.0
2010-7-8,27.9337,28.8236,27.375,28.2155,56.76,7.512,1201991.0,68222212.0,2995.0
2010-7-9,27.9436,28.9571,27.4887,28.7989,57.42,11.096,1775422.0,101944828.35,3327.0
2010-7-12,28.5813,29.0065,27.6865,27.7507,57.0,10.062,1609945.0,91763218.88,3247.0
2010-7-13,27.6074,29.1598,27.2217,29.0263,57.29,11.97,1915175.0,109717444.34,3980.0
2010-7-14,28.873,29.0708,27.9436,28.1067,57.62,8.744,1399077.0,80611338.74,3097.0
2010-7-15,27.9732,28.3539,26.9548,26.9894,55.74,5.136,821769.0,45804351.65,2157.0
2010-7-16,26.6482,27.6667,26.4999,27.3058,54.85,4.677,748392.0,41046647.53,1884.0
2010-7-19,26.846,27.7755,26.757,27.5876,55.24,5.265,842392.0,46537683.25,1779.0
2010-7-20,27.6173,28.9719,27.1921,28.4083,57.17,9.458,1513208.0,86507389.8,2827.0
2010-7-21,28.5171,29.7135,28.2798,28.5171,58.79,9.359,1497433.0,88027834.6,3403.0
2010-7-22,28.5171,29.1202,27.8348,29.1202,57.7,8.702,1392272.0,80333142.03,2762.0
2010-7-23,29.1153,29.2142,28.5517,28.9966,58.47,7.25,1160061.0,67829020.87,2111.0
2010-7-26,29.0115,29.4119,28.7297,29.145,58.81,5.602,896250.0,52710804.02,1846.0
2010-7-27,29.4614,30.3958,28.6011,28.6308,59.74,16.907,3381476.0,202017656.18,4928.0
2010-7-28,28.1858,29.4169,28.082,29.3032,58.06,9.276,1855295.0,107717373.29,3155.0
2010-7-29,29.4169,29.5504,28.7939,29.1005,58.77,5.943,1188615.0,69850137.87,2441.0
2010-7-30,28.7989,29.0708,28.2303,28.5715,57.8,7.39,1478042.0,85424353.98,2554.0
2010-8-2,28.6308,29.2933,28.4528,29.2883,58.35,6.535,1307074.0,76271091.95,2486.0
2010-8-3,29.1845,29.3625,28.527,28.5616,58.5,6.219,1243782.0,72755633.34,2324.0
2010-8-4,28.4281,29.3328,28.4281,29.2339,58.69,7.525,1504904.0,88325944.65,3153.0
2010-8-5,29.3229,30.2228,29.1746,29.6097,60.25,10.318,2063520.0,124324980.42,4074.0
2010-8-6,29.6641,30.4255,29.6641,30.3365,60.92,8.163,1632557.0,99463111.71,3052.0
2010-8-9,30.5837,31.0533,30.2326,30.6578,61.91,7.478,1495567.0,92587118.47,2774.0
2010-8-10,30.4057,30.643,28.2056,28.6258,60.18,8.178,1635699.0,98439727.93,3221.0
2010-8-11,28.6654,29.2488,28.3687,28.6703,58.16,6.892,1378402.0,80172219.35,2394.0
2010-8-12,28.1809,28.6654,27.6964,27.9485,56.94,5.285,1056957.0,60178609.09,2295.0
2010-8-13,27.8892,28.6258,27.7161,28.5022,57.09,3.971,794278.0,45344040.54,1788.0
2010-8-16,28.5072,29.2636,28.2402,29.2092,58.59,4.841,968136.0,56725142.65,2020.0
2010-8-17,29.229,30.8012,29.0263,30.2228,60.78,9.648,1929572.0,117273230.17,3659.0
2010-8-18,30.1585,30.4798,29.4416,29.7382,60.41,7.434,1486871.0,89818023.95,3242.0
2010-8-19,29.6591,30.554,29.6591,29.7234,60.92,5.852,1170454.0,71301991.67,2607.0
2010-8-20,29.6641,30.999,29.2686,30.1585,61.1,9.874,1974771.0,120667534.28,4052.0
2010-8-23,30.2574,30.643,29.6146,30.381,60.86,7.438,1487567.0,90535877.9,3031.0
2010-8-24,30.4057,31.7158,30.1189,30.8556,62.9,11.065,2213049.0,139202612.3,4262.0
2010-8-25,30.8259,30.8309,29.5306,29.5355,60.51,8.028,1605669.0,97163856.2,3301.0
2010-8-26,29.1697,29.5059,26.7471,28.082,56.87,14.88,2975934.0,169246141.12,5741.0
2010-8-27,27.6271,28.5912,27.1921,28.1611,56.22,7.792,1558318.0,87612545.22,3400.0
2010-8-30,28.4281,28.7643,27.7854,28.6308,57.28,7.599,1519890.0,87060571.96,3404.0
2010-8-31,28.3144,28.5517,27.9337,28.1265,57.0,7.207,1441454.0,82160883.18,3144.0
2010-9-1,28.1463,28.4182,26.9943,27.2761,55.61,10.381,2076267.0,115459889.2,3489.0
2010-9-2,27.4541,27.7903,27.1871,27.7606,55.55,6.643,1328660.0,73813313.51,2463.0
2010-9-3,27.8348,30.4848,27.6914,29.2834,59.24,16.337,3267365.0,193556124.34,6114.0
2010-9-6,29.669,29.669,28.0375,28.4281,57.79,9.1,1819982.0,105176229.47,3768.0
2010-9-7,28.4231,28.9126,28.1858,28.5764,57.66,4.171,834299.0,48108195.42,1794.0
2010-9-8,28.3836,28.527,27.9732,28.1067,57.0,5.695,1138947.0,64922153.4,2393.0
2010-9-9,28.166,28.5418,27.726,27.7557,56.9,5.932,1186406.0,67503634.24,2383.0
2010-9-10,27.6914,28.082,27.4887,27.8941,56.17,5.179,1035882.0,58185837.79,2070.0
2010-9-13,27.7606,28.1809,27.5876,28.0672,56.42,4.061,812248.0,45826086.53,1742.0
2010-9-14,28.3045,28.3144,27.7606,27.7606,56.58,3.645,729055.0,41250088.91,1578.0
2010-9-15,27.4393,27.6865,25.4617,25.605,53.23,8.248,1649615.0,87806312.93,3773.0
2010-9-16,25.6149,25.8424,24.28,24.547,50.36,5.839,1167796.0,58808581.56,2518.0
2010-9-17,24.5717,24.7942,24.3295,24.4284,49.7,2.742,548394.0,27253963.24,1139.0
2010-9-20,24.6607,24.6607,23.8203,23.84,48.76,2.874,574803.0,28029995.38,1119.0
2010-9-21,24.018,24.1268,23.1528,23.7313,47.54,3.034,606794.0,28845648.08,1223.0
2010-9-27,23.7313,24.5569,23.6571,24.374,49.01,3.631,726121.0,35587212.44,1360.0
2010-9-28,24.2306,24.7201,24.0675,24.1713,49.38,2.213,442671.0,21860963.12,1076.0
2010-9-29,24.3245,24.6953,23.5335,23.7461,48.77,3.347,669380.0,32644580.66,1409.0
2010-9-30,23.4989,24.2504,23.2369,23.9389,48.43,2.262,452355.0,21908136.38,1149.0
2010-10-8,24.6657,25.4468,23.9587,24.8585,50.03,3.748,749654.0,37503349.14,1655.0
2010-10-11,24.5965,25.6347,24.552,25.1947,50.82,5.323,1064528.0,54101734.53,2088.0
2010-10-12,25.61,26.6334,25.5803,25.7039,52.61,7.996,1599159.0,84138289.39,3546.0
2010-10-13,25.7089,25.9808,24.8931,25.9066,51.37,5.722,1144306.0,58777365.03,2695.0
2010-10-14,25.7089,25.9561,24.8684,24.8733,51.56,3.885,776997.0,40060039.04,1766.0
2010-10-15,24.8832,25.8572,24.8832,25.1897,51.31,4.7,940008.0,48227730.06,1792.0
2010-10-18,25.3578,25.3578,23.9785,24.0328,48.94,4.926,985145.0,48209530.39,1809.0
2010-10-19,24.1268,26.2033,24.0773,25.4617,51.25,6.701,1340164.0,68683029.94,2714.0
2010-10-20,24.9722,26.1439,24.7201,25.9363,52.23,7.033,1406527.0,73464470.58,2644.0
2010-10-21,25.783,25.9017,25.3727,25.8226,51.89,3.237,647472.0,33599499.94,1409.0
2010-10-22,25.7979,26.4999,25.7979,26.312,53.2,4.596,919164.0,48901392.85,1887.0
2010-10-25,27.2415,27.548,26.7224,26.9993,55.14,7.328,1465650.0,80809295.21,2648.0
2010-10-26,27.0042,27.4689,26.584,27.1674,54.77,4.575,914975.0,50114474.66,2051.0
2010-10-27,27.0685,27.291,26.5098,26.5988,54.29,4.067,813360.0,44160721.88,1753.0
2010-10-28,25.6594,26.1983,25.0661,25.165,51.41,8.393,1678573.0,86290973.92,3490.0
2010-10-29,25.2095,25.8077,25.2095,25.3133,51.55,5.231,1046199.0,53927610.15,2174.0
2010-11-1,25.5605,26.6334,25.3183,26.1538,52.7,8.15,1630071.0,85900877.26,3090.0
2010-11-2,26.3466,26.5988,25.9462,26.0599,53.14,6.911,1382125.0,73448930.44,2520.0
2010-11-3,25.4666,25.966,24.6706,24.7596,51.1,4.985,996946.0,50946722.6,2075.0
2010-11-4,24.7596,25.2046,24.2751,24.5717,49.71,6.219,1243816.0,61828176.47,2501.0
2010-11-5,24.9178,25.081,24.5965,24.987,50.28,4.194,838756.0,42172006.03,1785.0
2010-11-8,25.0414,25.5111,25.0414,25.4369,51.32,4.304,860863.0,44175950.41,1849.0
2010-11-9,25.2145,25.6545,25.0859,25.3035,51.11,5.208,1041567.0,53236320.31,2169.0
2010-11-10,25.5111,26.3021,25.3084,26.0896,52.38,8.083,1616503.0,84680447.39,3204.0
2010-11-11,26.1835,26.4999,25.6841,25.6841,52.83,7.536,1507137.0,79627223.28,2775.0
2010-11-12,25.6841,25.6841,25.6841,25.6841,0.0,0.0,0.0,0.0,0.0
2010-11-15,24.374,26.1093,24.3592,26.0648,50.64,6.859,1371847.0,69464907.85,2871.0
2010-11-16,26.0698,26.7372,25.1205,25.348,52.98,9.511,1902142.0,100783394.68,3620.0
2010-11-17,25.2145,25.2392,23.8944,24.1268,49.83,4.253,850567.0,42385756.45,1880.0
2010-11-18,24.4976,24.5075,23.7313,24.3245,48.69,2.907,581434.0,28311405.17,1442.0
2010-11-19,24.463,24.9277,24.2306,24.8931,49.76,3.79,757964.0,37712540.7,1698.0
2010-11-22,24.8882,25.9511,24.7201,25.4617,51.55,5.628,1125627.0,58028708.07,2356.0
2010-11-23,25.254,25.4122,24.3789,25.0661,50.25,4.277,855383.0,42979329.04,1787.0
2010-11-24,24.9178,25.5754,24.73,25.5754,51.15,4.717,943346.0,48251038.32,2023.0
2010-11-25,25.7336,25.8325,25.2145,25.3529,51.51,4.757,951309.0,49005567.44,1849.0
2010-11-26,25.3133,25.4864,25.1551,25.348,51.2,3.54,708062.0,36255550.58,1370.0
2010-11-29,25.3084,25.9758,25.2244,25.8226,52.18,6.105,1220946.0,63703031.13,2342.0
2010-11-30,25.6594,25.872,24.1762,24.4185,49.94,6.888,1377611.0,68793088.4,2951.0
2010-12-1,24.4729,24.5223,24.0625,24.28,48.98,3.025,604904.0,29629671.2,1340.0
2010-12-2,24.5717,24.6459,24.3196,24.4234,49.51,2.502,500409.0,24773587.92,1174.0
2010-12-3,24.4432,24.4729,23.7807,24.0131,48.68,2.92,584041.0,28429572.14,1285.0
2010-12-6,24.1762,24.1911,23.5632,23.7807,48.16,2.562,512380.0,24678038.56,1006.0
2010-12-7,23.7807,24.023,23.5088,23.929,48.13,2.103,420609.0,20241911.02,819.0
2010-12-8,23.9043,23.9785,23.7807,23.8153,48.27,1.597,319428.0,15420309.9,793.0
2010-12-9,23.8301,24.1515,23.6818,23.6868,48.31,1.741,348165.0,16821172.82,853.0
2010-12-10,23.6373,23.8796,23.4148,23.8301,47.85,1.742,348489.0,16673677.0,842.0
2010-12-13,23.7609,24.4877,23.7609,24.369,49.0,3.027,605438.0,29663896.71,1342.0
2010-12-14,24.463,24.463,24.2306,24.369,49.27,2.572,514355.0,25342980.18,1079.0
2010-12-15,24.3839,25.1156,24.2702,24.636,50.02,5.072,1014462.0,50742879.37,1985.0
2010-12-16,24.6706,24.8189,24.4778,24.5124,49.83,2.074,414862.0,20673154.03,965.0
2010-12-17,24.4729,24.4729,24.1268,24.2257,49.07,3.244,648872.0,31839064.79,1364.0
2010-12-20,24.4234,24.463,23.4346,23.8203,48.34,3.16,632001.0,30553239.93,1520.0
2010-12-21,23.84,24.1169,23.7412,24.1169,48.47,2.028,405533.0,19658041.54,915.0
2010-12-22,24.1169,24.374,24.0477,24.1268,49.02,2.0,400033.0,19611248.49,911.0
2010-12-23,24.1268,24.3592,23.5681,23.6027,48.44,1.807,361473.0,17509485.49,956.0
2010-12-24,23.5731,23.8104,23.1528,23.1825,47.19,2.13,426035.0,20105986.17,1020.0
2010-12-27,23.0836,23.4346,22.2975,22.5299,46.62,2.1,420065.0,19583523.87,901.0
2010-12-28,22.5002,22.6732,22.3024,22.5249,45.54,1.323,264535.0,12047522.3,634.0
2010-12-29,22.5694,23.227,22.426,23.1973,46.1,1.417,283387.0,13063034.85,634.0
2010-12-30,22.8661,23.2319,22.693,22.693,46.52,1.286,257272.0,11968405.78,656.0
2010-12-31,22.7128,23.227,22.7079,22.9056,46.35,1.22,244071.0,11313134.74,633.0
2011-1-4,22.9897,23.1775,22.8957,23.0787,46.54,1.743,348562.0,16220817.54,767.0
2011-1-5,23.0391,23.1281,22.7523,22.9699,46.36,2.16,432052.0,20028389.23,794.0
2011-1-6,22.9897,23.0836,22.5348,22.871,46.02,1.852,370325.0,17041834.22,961.0
2011-1-7,22.8413,23.8104,22.5348,23.1924,47.34,4.798,959561.0,45429377.78,2021.0
2011-1-10,23.138,23.138,22.2728,22.2777,45.86,2.442,488463.0,22398605.1,1270.0
2011-1-11,22.2431,22.7425,22.0552,22.2827,45.2,2.817,563390.0,25462681.19,1069.0
