,open,high,low,close,volume,amount
2015-02-17,16.78,16.78,16.78,16.78,82000.0,1375960.0
2015-02-25,18.46,18.46,18.46,18.46,23600.0,435656.0
2015-02-26,20.31,20.31,20.31,20.31,28700.0,582897.0
2015-02-27,22.34,22.34,22.34,22.34,234400.0,5236496.0
2015-03-02,24.57,24.57,24.57,24.57,531300.0,13054041.0
2015-03-03,27.03,27.03,25.32,27.03,32848709.0,873235328.0
2015-03-04,25.3,26.18,24.33,25.73,22709041.0,578828544.0
2015-03-05,25.01,25.5,24.53,24.63,13163805.0,327023168.0
2015-03-06,24.61,25.88,24.21,24.26,10729347.0,267980096.0
2015-03-09,22.88,23.46,22.32,22.68,9420324.0,213687200.0
2015-03-10,22.71,22.97,22.42,22.93,5900258.0,134062064.0
2015-03-11,22.91,22.91,22.13,22.29,7200015.0,161349632.0
2015-03-12,22.3,22.43,21.61,21.78,6243868.0,136813152.0
2015-03-13,21.9,22.49,21.77,22.32,5312394.0,118172624.0
2015-03-16,22.41,23.59,22.41,23.06,7308952.0,167967120.0
2015-03-17,22.97,23.12,22.81,23.04,5763458.0,132220840.0
2015-03-18,23.03,23.38,22.8,23.23,6133649.0,141374000.0
2015-03-19,23.3,23.87,23.03,23.56,7461255.0,175161136.0
2015-03-20,23.5,23.61,23.16,23.3,5848691.0,136339232.0
2015-03-23,23.38,23.47,23.18,23.43,5612980.0,131006952.0
2015-03-24,23.45,23.8,23.0,23.42,6975031.0,163640272.0
2015-03-25,23.5,24.4,23.44,24.21,9947245.0,237068960.0
2015-03-26,24.0,24.0,23.33,23.53,6574222.0,155524192.0
2015-03-27,23.53,23.72,23.2,23.43,4265725.0,99971360.0
2015-03-30,23.46,23.76,23.39,23.69,5138816.0,121247208.0
2015-03-31,23.72,23.77,23.33,23.59,5189962.0,122260048.0
2015-04-01,23.55,24.14,23.46,23.94,6557869.0,155770864.0
2015-04-02,23.95,24.46,23.8,24.44,7769960.0,187450528.0
2015-04-03,24.2,24.65,24.03,24.57,8205093.0,200119648.0
2015-04-07,24.66,27.03,24.6,27.03,20084763.0,532893312.0
2015-04-08,27.4,29.7,26.03,29.15,24898562.0,677827136.0
2015-04-09,28.49,28.66,27.05,27.64,14698048.0,409705856.0
2015-04-10,27.39,28.5,27.09,27.69,9697625.0,269857312.0
2015-04-13,27.53,28.3,27.05,27.8,9213645.0,255062832.0
2015-04-14,27.59,28.19,27.18,27.34,8353722.0,231740496.0
2015-04-15,27.1,27.1,25.32,25.37,8135704.0,212459344.0
2015-04-16,25.35,26.38,24.82,26.18,5990750.0,153527664.0
2015-04-17,26.38,26.48,26.0,26.06,6400714.0,167869584.0
2015-04-20,26.16,26.16,25.0,25.06,6088561.0,155361392.0
2015-04-21,25.02,25.98,25.0,25.81,5256700.0,134423136.0
2015-04-22,25.88,26.59,25.88,26.42,5852000.0,154325040.0
2015-04-23,26.68,26.75,26.02,26.26,5311278.0,139503856.0
2015-04-24,25.8,28.06,25.7,27.7,11497268.0,311139328.0
2015-04-27,27.8,27.88,27.05,27.3,7622849.0,208246176.0
2015-04-28,27.29,27.29,25.55,25.69,6020664.0,157705120.0
2015-04-29,26.09,27.5,26.01,27.1,8836992.0,238564736.0
2015-04-30,27.55,29.81,27.55,28.13,14520612.0,418455904.0
2015-05-04,28.85,30.0,28.0,29.57,12468568.0,365051328.0
2015-05-05,29.0,29.65,27.98,28.1,7677021.0,220186736.0
2015-05-06,28.49,30.48,28.28,29.37,11279457.0,332073504.0
2015-05-07,29.0,29.41,27.77,28.11,6206261.0,177702864.0
2015-05-08,28.2,29.79,28.15,29.77,7492211.0,215715408.0
2015-05-11,30.19,32.02,29.3,31.68,11038191.0,343402496.0
2015-05-12,31.82,33.39,31.28,31.52,12494602.0,401663680.0
2015-05-13,30.89,34.67,30.56,34.67,13066757.0,433324032.0
2015-05-14,34.85,37.98,34.85,35.98,12152129.0,441955680.0
2015-05-15,35.4,37.91,34.51,36.76,9943900.0,359380864.0
2015-05-18,36.01,39.98,35.8,39.39,9598696.0,368358528.0
2015-05-19,38.5,41.33,37.5,39.11,9700246.0,375273792.0
2015-05-20,38.8,40.7,37.8,38.06,9894528.0,387559904.0
2015-05-21,37.85,37.91,36.41,37.53,9354741.0,346243296.0
2015-05-22,38.02,40.15,37.6,39.76,10338287.0,399360032.0
2015-05-25,39.6,41.96,38.01,40.64,10557342.0,425883456.0
2015-05-26,40.25,44.7,39.45,44.7,11772598.0,502042880.0
2015-05-27,45.0,49.17,43.7,49.17,12827128.0,601401408.0
2015-05-28,51.98,54.09,44.25,44.82,17943252.0,946333632.0
2015-05-29,44.0,48.77,40.48,46.15,16075082.0,719686080.0
2015-06-01,46.2,46.5,44.2,45.31,11517236.0,520582528.0
2015-06-02,45.1,45.25,42.28,43.78,10561039.0,459929184.0
2015-06-03,43.7,47.7,42.77,45.98,9443837.0,429554784.0
2015-06-24,41.38,45.98,41.38,42.75,11682062.0,502754624.0
2015-06-25,41.01,42.48,38.48,38.48,8573207.0,343480128.0
2015-06-26,36.45,36.45,34.63,34.63,4485365.0,156945264.0
2015-06-29,34.6,34.6,31.17,31.17,4854350.0,153824160.0
2015-06-30,28.21,32.5,28.05,31.94,8702850.0,262659344.0
2015-07-01,31.0,33.68,28.75,28.83,8661258.0,274094784.0
2015-07-02,29.0,29.89,25.95,25.95,7698405.0,210679712.0
2015-07-03,24.0,26.74,23.36,23.36,7756072.0,187347664.0
2015-07-06,25.7,25.7,21.4,22.79,9633266.0,229219536.0
2015-07-07,21.59,22.57,20.51,20.51,5662568.0,118996088.0
2015-07-08,18.46,19.5,18.46,18.46,5657976.0,105420160.0
2015-07-14,20.31,20.31,20.31,20.31,19400.0,394014.0
2015-07-15,22.34,22.34,22.34,22.34,1118691.0,24991556.0
2015-07-16,20.6,24.57,20.19,24.57,18968432.0,445380864.0
2015-07-17,25.03,27.03,25.02,27.03,13091850.0,344799936.0
2015-07-20,27.99,29.73,27.2,29.71,14251677.0,408565760.0
2015-07-21,28.58,31.22,28.2,29.38,12138665.0,364665984.0
2015-07-22,29.29,30.8,28.55,30.16,10240358.0,303968896.0
2015-07-23,28.88,32.46,28.48,31.21,16775941.0,503641280.0
2015-07-24,30.5,31.49,29.5,29.87,12239554.0,376369248.0
2015-07-27,28.5,30.03,26.88,26.88,8583912.0,246167760.0
2015-07-28,24.97,26.9,24.19,24.4,9990815.0,249724000.0
2015-07-29,25.28,26.84,24.43,26.84,8040610.0,204932832.0
2015-07-30,27.18,28.96,26.84,27.7,10635606.0,298170592.0
2015-07-31,26.99,29.5,26.55,28.36,9201593.0,259720096.0
2015-08-03,27.5,28.98,25.8,26.74,7749109.0,211783696.0
2015-08-04,26.9,29.0,26.62,28.96,7869825.0,219186896.0
2015-08-05,28.5,29.5,27.7,28.62,9258646.0,264942336.0
2015-08-06,27.6,28.39,27.05,27.53,5297774.0,147071552.0
2015-08-07,27.79,28.5,27.78,28.39,6486068.0,183317408.0
2015-08-10,28.8,30.2,28.0,29.75,9080349.0,265450640.0
2015-08-11,29.7,30.25,29.42,29.64,8418983.0,251426304.0
2015-08-12,29.25,29.5,28.29,28.34,7293837.0,210584688.0
2015-08-13,28.26,28.99,28.01,28.98,4599405.0,131155024.0
2015-08-14,29.07,30.78,29.05,30.15,9617259.0,287885056.0
2015-08-17,30.0,30.0,28.78,29.42,6705498.0,196927424.0
2015-08-18,29.31,30.37,26.48,26.48,7496682.0,214090256.0
2015-08-19,25.38,27.19,23.85,26.61,7094392.0,180178848.0
2015-08-20,26.3,26.3,24.65,24.71,4671112.0,119644968.0
2015-08-21,24.2,25.2,23.23,23.42,4234068.0,102818624.0
2015-08-24,22.03,22.77,21.08,21.08,3080869.0,65918672.0
2015-08-25,18.98,20.18,18.97,18.97,4400199.0,84791808.0
2015-08-26,19.5,20.73,18.52,19.7,7655020.0,151236880.0
2015-08-27,20.35,21.19,19.6,21.01,5733496.0,116934584.0
2015-08-28,21.19,22.58,20.5,22.36,7297856.0,155835584.0
2015-08-31,21.8,21.9,20.12,20.13,4601536.0,97125392.0
2015-09-01,19.42,19.76,18.5,18.67,4724785.0,89846336.0
2015-09-02,17.5,19.6,17.01,17.97,3599979.0,66480032.0
2015-09-07,18.63,19.35,18.27,18.73,3021545.0,57066360.0
2015-09-08,18.73,20.5,18.32,20.24,3796921.0,73649640.0
2015-09-09,20.18,21.2,20.18,20.99,5294206.0,110091488.0
2015-09-10,20.6,21.88,20.21,20.59,5139485.0,108533552.0
2015-09-11,20.8,20.94,20.19,20.6,3369791.0,69204448.0
2015-09-14,20.7,20.9,18.54,18.54,3552205.0,68999352.0
2015-09-15,17.54,18.49,17.52,17.62,3588421.0,64291216.0
2015-09-16,17.71,19.38,17.7,19.38,3521836.0,65479856.0
2015-09-17,19.38,19.99,18.71,18.83,4843447.0,93930000.0
2015-09-18,19.0,19.38,18.65,19.17,2495866.0,47401296.0
2015-09-21,18.83,20.3,18.83,20.18,3905372.0,76794584.0
2015-09-22,20.21,20.86,19.98,20.55,4513053.0,92394680.0
2015-09-23,20.12,20.46,19.88,20.23,3495253.0,70551848.0
2015-09-24,20.25,20.9,20.25,20.72,2910473.0,60093260.0
2015-09-25,20.75,20.75,19.42,19.57,2819596.0,56550444.0
2015-09-28,19.7,20.32,19.4,20.22,1641810.0,32813072.0
2015-09-29,19.87,19.97,19.52,19.64,1478483.0,29189616.0
2015-09-30,19.75,20.5,19.7,20.29,2103477.0,42396140.0
2015-10-08,21.12,21.5,20.72,21.24,4178473.0,88483328.0
2015-10-09,21.25,21.47,20.91,21.41,3601785.0,76400912.0
2015-10-12,21.59,22.78,21.45,22.5,4745979.0,105362104.0
2015-10-13,22.28,23.0,22.12,22.76,4335765.0,97665416.0
2015-10-14,22.7,23.3,22.4,22.67,4871672.0,111685904.0
2015-10-15,22.6,23.55,22.52,23.36,3906122.0,89990544.0
2015-10-16,23.45,23.55,22.58,23.29,4188087.0,96946944.0
2015-10-19,23.35,23.38,22.43,22.69,3814228.0,87573056.0
2015-10-20,22.52,23.25,22.51,23.2,3474694.0,79816904.0
2015-10-21,23.3,23.66,21.22,21.25,5480093.0,124109624.0
2015-10-22,21.12,22.27,21.12,22.1,2931874.0,63785464.0
2015-10-23,22.2,22.92,22.11,22.85,3140547.0,70743216.0
2015-10-26,23.11,23.79,23.11,23.4,4654278.0,109158648.0
2015-10-27,23.35,23.76,22.3,23.73,3890152.0,89674240.0
2015-10-28,23.45,25.16,23.4,23.95,5507144.0,133949224.0
2015-10-29,24.28,25.65,23.7,25.1,6066481.0,150181680.0
2015-10-30,24.9,26.29,24.18,25.61,6081377.0,152333248.0
2015-11-02,24.88,27.16,24.21,26.31,7628191.0,200972528.0
2015-11-03,26.19,28.79,25.71,28.26,9953585.0,270753088.0
2015-11-04,28.0,29.3,27.5,28.86,12725891.0,360282048.0
2015-11-05,28.9,28.9,27.61,27.84,8996949.0,253385408.0
2015-11-06,28.15,29.15,27.84,28.77,8486794.0,240309968.0
2015-11-09,28.25,29.98,27.7,29.2,9605967.0,278856512.0
2015-11-10,28.75,29.42,28.2,28.59,5970314.0,171944608.0
2015-11-11,28.68,30.29,28.26,30.08,7647838.0,226277520.0
2015-11-12,30.0,32.99,30.0,32.39,9650333.0,303018720.0
2015-11-13,31.7,32.26,29.48,29.65,8530532.0,261296688.0
2015-11-16,28.75,30.04,28.33,29.91,4600488.0,135111680.0
2015-11-17,30.28,30.99,28.79,28.93,5498634.0,165039296.0
2015-11-18,28.71,29.28,28.03,28.13,3395146.0,97176760.0
2015-11-19,28.13,29.27,28.13,29.26,3086840.0,88761552.0
2015-11-20,29.4,30.5,29.4,30.18,4646513.0,139609312.0
2015-11-23,30.04,31.18,29.86,30.11,4385293.0,133820280.0
2015-11-24,29.71,31.55,29.71,31.5,5924048.0,182607744.0
2015-11-25,31.71,32.5,31.2,31.53,6386175.0,202868224.0
2015-11-26,31.85,34.68,31.23,33.94,9897677.0,323972416.0
2015-11-27,32.8,35.56,32.57,34.05,12517641.0,430383232.0
2015-11-30,34.44,36.0,32.0,35.47,10753625.0,371106144.0
2015-12-01,35.17,36.5,33.0,34.23,8918934.0,312024704.0
2015-12-09,33.9,33.9,31.27,31.45,6230727.0,199857584.0
2015-12-10,31.27,32.35,30.86,31.36,4512310.0,143713920.0
2015-12-11,31.0,31.97,30.81,31.19,2605246.0,81743616.0
2015-12-14,31.06,31.9,30.05,31.88,3049065.0,94166168.0
2015-12-15,31.94,32.76,31.89,32.25,2911112.0,94132368.0
2015-12-16,32.45,33.63,32.13,32.96,3770037.0,124048448.0
2015-12-17,33.3,34.8,33.3,34.7,4836131.0,164251856.0
2015-12-18,34.49,35.49,33.81,34.05,4450505.0,153950688.0
2015-12-21,33.8,34.55,33.5,34.09,2914237.0,98820032.0
2015-12-22,34.05,35.25,34.05,34.81,3206923.0,111337712.0
2015-12-23,38.29,38.29,36.33,36.5,11606082.0,436890944.0
2015-12-25,35.4,36.2,35.11,35.29,6702621.0,238588672.0
2015-12-28,35.28,35.54,33.28,33.31,5965932.0,205135680.0
2015-12-29,33.15,34.28,33.1,34.23,3206594.0,107925704.0
2015-12-30,34.28,34.47,33.6,34.03,2725245.0,92588776.0
2015-12-31,34.08,34.29,33.0,33.01,2265677.0,76110320.0
2016-01-04,32.85,32.98,29.71,29.71,3314172.0,102976088.0
2016-01-05,28.1,29.97,27.15,28.8,3650597.0,105170320.0
2016-01-06,28.96,29.8,28.8,29.52,2630182.0,77197496.0
2016-01-07,28.94,28.94,26.57,26.57,686200.0,18891972.0
2016-01-08,27.26,28.35,25.0,26.72,3073221.0,82502984.0
2016-01-11,26.37,26.37,24.05,24.05,3026682.0,75794504.0
2016-01-12,24.2,24.53,23.58,24.08,2190275.0,52845716.0
2016-01-13,24.3,24.78,23.6,23.64,2442332.0,59510724.0
2016-01-14,22.52,24.65,22.35,24.55,2592503.0,62055884.0
2016-01-15,24.43,24.54,22.5,22.85,2424682.0,57597300.0
2016-01-18,22.03,23.8,22.03,23.5,2039009.0,47275636.0
2016-01-19,23.55,24.59,23.3,24.5,2261816.0,54486540.0
2016-01-20,24.49,25.38,24.24,24.98,2811795.0,69805776.0
2016-01-21,24.46,25.19,23.05,23.22,2295920.0,56325752.0
2016-01-22,23.99,24.19,23.24,24.08,1880665.0,44858236.0
2016-01-25,24.3,24.92,24.21,24.71,1802027.0,44425376.0
2016-01-26,24.36,24.46,22.31,22.48,2240500.0,52747376.0
2016-01-27,22.55,22.96,20.99,22.33,2252843.0,49586816.0
2016-01-28,21.96,22.2,20.36,20.45,1612611.0,34550784.0
2016-01-29,20.26,21.74,20.26,21.51,1691993.0,35828732.0
2016-02-01,21.6,22.02,21.0,21.52,1487909.0,32168128.0
2016-02-02,21.7,22.72,21.58,22.48,1573250.0,35167828.0
2016-02-03,22.15,22.81,21.94,22.69,1358667.0,30309070.0
2016-02-04,22.67,23.6,22.67,23.37,1928041.0,44717796.0
2016-02-05,23.42,24.31,23.42,23.7,1758610.0,41933232.0
2016-02-15,22.55,23.47,22.35,23.18,1587213.0,36503280.0
2016-02-16,23.28,24.26,23.22,24.14,1783125.0,42701884.0
2016-02-17,24.16,24.68,23.8,24.36,2085669.0,50649076.0
2016-02-18,24.55,24.66,24.0,24.12,2417874.0,58708700.0
2016-02-19,23.9,24.25,23.85,24.13,1966196.0,47286500.0
2016-02-22,24.6,25.49,24.45,25.38,3344761.0,84073864.0
2016-02-23,25.45,25.88,25.01,25.69,2981388.0,75912568.0
2016-02-24,25.59,28.26,25.48,27.88,7424174.0,202044448.0
2016-02-25,27.69,27.69,25.09,25.69,5072444.0,132928696.0
2016-02-26,25.69,27.68,25.5,27.62,4759336.0,126908056.0
2016-02-29,27.03,28.18,25.66,27.57,4289106.0,114212816.0
2016-03-01,27.86,29.88,27.65,29.01,12780932.0,367211520.0
2016-03-02,28.0,30.49,27.2,29.7,11895239.0,342329632.0
2016-03-03,29.28,31.43,28.8,30.27,10052485.0,304268384.0
2016-03-04,30.3,30.83,28.0,28.82,7249022.0,213237120.0
2016-03-07,28.8,29.74,28.61,28.93,4300205.0,125431744.0
2016-03-08,28.65,28.8,27.0,28.21,4150973.0,115415248.0
2016-03-09,27.41,27.98,27.11,27.31,2672672.0,73429344.0
2016-03-10,27.5,29.89,27.35,28.92,6412294.0,184042928.0
2016-03-11,28.68,30.29,28.38,29.91,8409778.0,249431904.0
2016-03-14,30.55,32.44,30.1,31.57,10897184.0,339630304.0
2016-03-15,31.08,31.59,30.21,30.43,7107290.0,219506512.0
2016-03-16,30.5,30.7,28.61,28.98,7347208.0,216859952.0
2016-03-17,29.3,31.48,29.0,31.16,9664453.0,290568224.0
2016-03-18,31.12,33.58,31.12,33.13,12051244.0,389353856.0
2016-03-21,33.68,35.55,32.65,35.37,10938501.0,369212064.0
2016-03-22,34.6,38.91,34.45,37.83,17935522.0,669490112.0
2016-03-23,37.51,39.8,37.07,38.85,14171233.0,540025088.0
2016-03-24,38.0,42.63,37.55,40.0,14601244.0,585206976.0
2016-03-25,40.22,41.5,39.0,40.96,12410731.0,500299360.0
2016-03-28,40.88,42.42,39.98,42.15,10951980.0,451370592.0
2016-03-29,41.78,41.96,38.1,39.33,14796248.0,590946752.0
2016-03-30,41.32,43.26,41.2,43.26,8119474.0,344594976.0
2016-03-31,47.59,47.59,44.63,47.59,27764822.0,1315457024.0
2016-04-01,45.3,47.33,43.83,46.77,23288874.0,1068935104.0
2016-04-05,46.3,49.7,46.3,47.76,25277511.0,1206042368.0
2016-04-06,16.51,17.46,16.17,17.46,26608315.0,457738912.0
2016-04-07,17.74,19.21,17.1,17.17,115520169.0,2091419520.0
2016-04-08,16.2,17.08,15.54,16.26,68533877.0,1098113536.0
2016-04-11,16.3,16.39,15.65,15.94,50649222.0,806548864.0
2016-04-12,15.66,15.9,14.8,15.12,48143036.0,731072704.0
2016-04-13,15.2,15.5,15.0,15.14,42297396.0,642731904.0
2016-04-19,15.13,15.38,14.54,14.77,29366780.0,436969056.0
2016-04-20,14.83,14.87,13.29,13.32,37666458.0,522843360.0
2016-04-21,13.25,13.36,12.63,12.8,26941949.0,350926624.0
2016-04-22,13.0,14.08,12.9,14.08,54436680.0,749290688.0
2016-04-25,13.5,13.76,13.0,13.59,35504867.0,475770944.0
2016-04-26,13.5,14.14,13.4,13.79,35994512.0,497057312.0
2016-04-27,13.69,13.7,13.28,13.39,25647522.0,344965248.0
2016-04-28,13.4,13.64,12.85,13.54,25428781.0,335993984.0
2016-04-29,13.38,13.48,13.13,13.18,14767402.0,196219120.0
2016-05-03,13.1,13.47,12.91,13.46,22108249.0,293840672.0
2016-05-04,13.4,13.99,13.28,13.57,27941450.0,382682624.0
2016-05-05,13.5,13.9,13.31,13.78,25516650.0,347513696.0
2016-05-06,13.71,13.87,13.0,13.02,24872936.0,332837120.0
2016-05-09,12.9,12.9,11.75,11.87,19728442.0,240050256.0
2016-05-10,11.91,12.11,11.8,12.06,12263594.0,146722160.0
2016-05-11,12.15,12.24,11.7,11.84,11343992.0,135352640.0
2016-05-12,11.8,11.8,11.2,11.53,14567119.0,166326688.0
2016-05-13,11.43,11.67,11.21,11.41,10022340.0,114750496.0
